DATE,NLBE,NLBE_peak,BENL,BENL_peak
2020-03-28 11:55:00,1.0069275677e+06,1.0069275677e+06,1.0794090036e+06,1.0794090036e+06
2020-03-28 12:00:00,9.7927468573e+05,9.7927468573e+05,1.0903064989e+06,1.0903064989e+06
2020-03-28 12:05:00,1.0241330511e+06,1.0241330511e+06,1.1072547954e+06,1.1072547954e+06
2020-03-28 12:10:00,9.9458216707e+05,9.9458216707e+05,1.0319724491e+06,1.0319724491e+06
2020-03-28 12:15:00,9.8773435128e+05,9.8773435128e+05,1.0942125824e+06,1.0942125824e+06
2020-03-28 12:20:00,9.9664847654e+05,9.9664847654e+05,1.0196706855e+06,1.0196706855e+06
2020-03-28 12:25:00,9.5786411556e+05,9.5786411556e+05,1.0736514732e+06,1.0736514732e+06
2020-03-28 12:30:00,9.8646393191e+05,9.8646393191e+05,1.0098257216e+06,1.0098257216e+06
2020-03-28 12:35:00,9.8643772832e+05,9.8643772832e+05,1.0153800835e+06,1.0153800835e+06
2020-03-28 12:40:00,9.7581672614e+05,9.7581672614e+05,1.0050422729e+06,1.0050422729e+06
2020-03-28 12:45:00,1.0099019071e+06,1.0099019071e+06,1.1039130144e+06,1.1039130144e+06
2020-03-28 12:50:00,9.8415203250e+05,9.8415203250e+05,1.0099449634e+06,1.0099449634e+06
2020-03-28 12:55:00,1.0034897048e+06,1.0034897048e+06,1.1076546450e+06,1.1076546450e+06
2020-03-28 13:00:00,9.8752621443e+05,9.8752621443e+05,1.0106299590e+06,1.0106299590e+06
2020-03-28 13:05:00,1.0339054143e+06,1.0339054143e+06,1.0320731572e+06,1.0320731572e+06
2020-03-28 13:10:00,9.9279561903e+05,9.9279561903e+05,1.0195031644e+06,1.0195031644e+06
2020-03-28 13:15:00,9.8261500915e+05,9.8261500915e+05,1.0100846697e+06,1.0100846697e+06
2020-03-28 13:20:00,1.0140139638e+06,1.0140139638e+06,1.1129364897e+06,1.1129364897e+06
2020-03-28 13:25:00,9.9189555171e+05,9.9189555171e+05,1.0177983280e+06,1.0177983280e+06
2020-03-28 13:30:00,1.0018077674e+06,1.0018077674e+06,1.1104902399e+06,1.1104902399e+06
2020-03-28 13:35:00,9.8017600960e+05,9.8017600960e+05,1.0111054708e+06,1.0111054708e+06
2020-03-28 13:40:00,9.9119000679e+05,9.9119000679e+05,1.0171905625e+06,1.0171905625e+06
2020-03-28 13:45:00,1.0037556442e+06,1.0037556442e+06,1.0321710335e+06,1.0321710335e+06
2020-03-28 13:50:00,9.8664388053e+05,9.8664388053e+05,1.1113995821e+06,1.1113995821e+06
2020-03-28 13:55:00,1.0083455920e+06,1.0083455920e+06,1.1174354203e+06,1.1174354203e+06
2020-03-28 14:00:00,9.9578811520e+05,9.9578811520e+05,1.1026080128e+06,1.1026080128e+06
2020-03-28 14:05:00,1.0230952664e+06,1.0230952664e+06,1.1081668651e+06,1.1081668651e+06
2020-03-28 14:10:00,9.6830118160e+05,9.6830118160e+05,1.0839622997e+06,1.0839622997e+06
2020-03-28 14:15:00,1.0155134891e+06,1.0155134891e+06,1.0371305723e+06,1.0371305723e+06
2020-03-28 14:20:00,9.9208738742e+05,9.9208738742e+05,1.0948919589e+06,1.0948919589e+06
2020-03-28 14:25:00,9.9757943978e+05,9.9757943978e+05,1.0272649138e+06,1.0272649138e+06
2020-03-28 14:30:00,9.8639569031e+05,9.8639569031e+05,1.0187240354e+06,1.0187240354e+06
2020-03-28 14:35:00,9.8894134293e+05,9.8894134293e+05,1.0171950443e+06,1.0171950443e+06
2020-03-28 14:40:00,1.0004125388e+06,1.0004125388e+06,1.0246114481e+06,1.0246114481e+06
2020-03-28 14:45:00,1.0162046316e+06,1.0162046316e+06,1.1154510653e+06,1.1154510653e+06
2020-03-28 14:50:00,9.8780751670e+05,9.8780751670e+05,1.0162092208e+06,1.0162092208e+06
2020-03-28 14:55:00,9.8309012164e+05,9.8309012164e+05,1.0890708168e+06,1.0890708168e+06
2020-03-28 15:00:00,9.9210070396e+05,9.9210070396e+05,1.0142462469e+06,1.0142462469e+06
2020-03-28 15:05:00,1.0156670079e+06,1.0156670079e+06,1.0242726658e+06,1.0242726658e+06
2020-03-28 15:10:00,9.8267697789e+05,9.8267697789e+05,1.0123747451e+06,1.0123747451e+06
2020-03-28 15:15:00,1.0040516851e+06,1.0040516851e+06,1.0257340620e+06,1.0257340620e+06
2020-03-28 15:20:00,1.0069618057e+06,1.0069618057e+06,1.1208733707e+06,1.1208733707e+06
2020-03-28 15:25:00,9.8999778119e+05,9.8999778119e+05,1.0961322736e+06,1.0961322736e+06
2020-03-28 15:30:00,9.8676078360e+05,9.8676078360e+05,1.0094807852e+06,1.0094807852e+06
2020-03-28 15:35:00,9.8759181480e+05,9.8759181480e+05,1.0210596062e+06,1.0210596062e+06
2020-03-28 15:40:00,1.0030057986e+06,1.0030057986e+06,1.0278131487e+06,1.0278131487e+06
2020-03-28 15:45:00,9.9592614815e+05,9.9592614815e+05,1.0144295530e+06,1.0144295530e+06
2020-03-28 15:50:00,1.0010021766e+06,1.0010021766e+06,1.0249556342e+06,1.0249556342e+06
2020-03-28 15:55:00,9.9288315931e+05,9.9288315931e+05,1.0981201143e+06,1.0981201143e+06
2020-03-28 16:00:00,9.9004106673e+05,9.9004106673e+05,1.1133065013e+06,1.1133065013e+06
2020-03-28 16:05:00,1.0379973738e+06,1.0379973738e+06,1.0916054678e+06,1.0916054678e+06
2020-03-28 16:10:00,9.7660875803e+05,9.7660875803e+05,1.0862469464e+06,1.0862469464e+06
2020-03-28 16:15:00,9.9231181354e+05,9.9231181354e+05,1.0955666980e+06,1.0955666980e+06
2020-03-28 16:20:00,1.0360445074e+06,1.0360445074e+06,1.0876510672e+06,1.0876510672e+06
2020-03-28 16:25:00,9.8589341983e+05,9.8589341983e+05,1.0986285312e+06,1.0986285312e+06
2020-03-28 16:30:00,9.8872240470e+05,9.8872240470e+05,1.0153589744e+06,1.0153589744e+06
2020-03-28 16:35:00,1.0078634064e+06,1.0078634064e+06,1.1171039032e+06,1.1171039032e+06
2020-03-28 16:40:00,1.0038869427e+06,1.0038869427e+06,1.0325420141e+06,1.0325420141e+06
2020-03-28 16:45:00,9.9854750827e+05,9.9854750827e+05,1.0238195059e+06,1.0238195059e+06
2020-03-28 16:50:00,9.8671340395e+05,9.8671340395e+05,1.0113834637e+06,1.0113834637e+06
2020-03-28 16:55:00,9.9957475732e+05,9.9957475732e+05,1.1995767051e+06,1.1995767051e+06
2020-03-28 17:00:00,1.0005883219e+06,1.0005883219e+06,1.1298273850e+06,1.1298273850e+06
2020-03-28 17:05:00,1.0324110264e+06,1.0324110264e+06,1.1549008472e+06,1.1549008472e+06
2020-03-28 17:10:00,9.9125702293e+05,9.9125702293e+05,1.1206851512e+06,1.1206851512e+06
2020-03-28 17:15:00,1.0566963384e+06,1.0566963384e+06,1.2032965043e+06,1.2032965043e+06
2020-03-28 17:20:00,9.9716102282e+05,9.9716102282e+05,1.1241447530e+06,1.1241447530e+06
2020-03-28 17:25:00,1.0162623090e+06,1.0162623090e+06,1.2220007060e+06,1.2220007060e+06
2020-03-28 17:30:00,1.0083541091e+06,1.0083541091e+06,1.1324899186e+06,1.1324899186e+06
2020-03-28 17:35:00,9.9313190786e+05,9.9313190786e+05,1.1206776825e+06,1.1206776825e+06
2020-03-28 17:40:00,9.7663396780e+05,9.7663396780e+05,1.0990533245e+06,1.0990533245e+06
2020-03-28 17:45:00,1.0065699923e+06,1.0065699923e+06,1.2377615410e+06,1.2377615410e+06
2020-03-28 17:50:00,1.0010105433e+06,1.0010105433e+06,1.2432177977e+06,1.2432177977e+06
2020-03-28 17:55:00,9.9909263116e+05,9.9909263116e+05,1.2794453097e+06,1.2794453097e+06
2020-03-28 18:00:00,9.6363307348e+05,9.6363307348e+05,1.0924145038e+06,1.0924145038e+06
2020-03-28 18:05:00,1.0065200754e+06,1.0065200754e+06,1.1122499777e+06,1.1122499777e+06
2020-03-28 18:10:00,9.8825273200e+05,9.8825273200e+05,1.1101667944e+06,1.1101667944e+06
2020-03-28 18:15:00,9.9290020442e+05,9.9290020442e+05,1.1213180035e+06,1.1213180035e+06
2020-03-28 18:20:00,9.9473714607e+05,9.9473714607e+05,1.1202819244e+06,1.1202819244e+06
2020-03-28 18:25:00,9.9913634970e+05,9.9913634970e+05,1.2905244111e+06,1.2905244111e+06
2020-03-28 18:30:00,9.9536722557e+05,9.9536722557e+05,1.1230977170e+06,1.1230977170e+06
2020-03-28 18:35:00,9.9497486746e+05,9.9497486746e+05,1.1154568104e+06,1.1154568104e+06
2020-03-28 18:40:00,9.8698714012e+05,9.8698714012e+05,1.1198304592e+06,1.1198304592e+06
2020-03-28 18:45:00,1.0046147816e+06,1.0046147816e+06,1.1291338104e+06,1.1291338104e+06
2020-03-28 18:50:00,9.8350981105e+05,9.8350981105e+05,1.1146211426e+06,1.1146211426e+06
2020-03-28 18:55:00,9.9579108265e+05,9.9579108265e+05,1.1984934110e+06,1.1984934110e+06
2020-03-28 19:00:00,9.7157728382e+05,9.7157728382e+05,1.1593347231e+06,1.1593347231e+06
2020-03-28 19:05:00,1.0320432519e+06,1.0320432519e+06,1.0473647040e+06,1.0473647040e+06
2020-03-28 19:10:00,1.0000661831e+06,1.0000661831e+06,1.0316246800e+06,1.0316246800e+06
2020-03-28 19:15:00,9.8402826023e+05,9.8402826023e+05,1.0101196131e+06,1.0101196131e+06
2020-03-28 19:20:00,9.7904064804e+05,9.7904064804e+05,1.0137221484e+06,1.0137221484e+06
2020-03-28 19:25:00,9.9625219985e+05,9.9625219985e+05,1.1012662095e+06,1.1012662095e+06
2020-03-28 19:30:00,9.9056801125e+05,9.9056801125e+05,1.0203148574e+06,1.0203148574e+06
2020-03-28 19:35:00,9.7689941849e+05,9.7689941849e+05,1.0030817530e+06,1.0030817530e+06
2020-03-28 19:40:00,1.0077357579e+06,1.0077357579e+06,1.1876755122e+06,1.1876755122e+06
2020-03-28 19:45:00,9.7783314862e+05,9.7783314862e+05,1.0888221272e+06,1.0888221272e+06
2020-03-28 19:50:00,9.9726949971e+05,9.9726949971e+05,1.0951441510e+06,1.0951441510e+06
2020-03-28 19:55:00,1.0025116671e+06,1.0025116671e+06,1.1355481365e+06,1.1355481365e+06
2020-03-28 20:00:00,9.9099852805e+05,9.9099852805e+05,1.0201793583e+06,1.0201793583e+06
2020-03-28 20:05:00,1.0681552461e+06,1.0681552461e+06,1.0583719184e+06,1.0583719184e+06
2020-03-28 20:10:00,9.6307386396e+05,9.6307386396e+05,9.9054305926e+05,9.9054305926e+05
2020-03-28 20:15:00,1.0041356507e+06,1.0041356507e+06,1.1043580630e+06,1.1043580630e+06
2020-03-28 20:20:00,9.9892651034e+05,9.9892651034e+05,1.0292827543e+06,1.0292827543e+06
2020-03-28 20:25:00,1.0136458237e+06,1.0136458237e+06,1.0388137623e+06,1.0388137623e+06
2020-03-28 20:30:00,9.9473645863e+05,9.9473645863e+05,1.1032314807e+06,1.1032314807e+06
2020-03-28 20:35:00,9.8251906853e+05,9.8251906853e+05,1.0051967355e+06,1.0051967355e+06
2020-03-28 20:40:00,9.9693804985e+05,9.9693804985e+05,1.0180216971e+06,1.0180216971e+06
2020-03-28 20:45:00,9.8563664740e+05,9.8563664740e+05,1.0135620674e+06,1.0135620674e+06
2020-03-28 20:50:00,9.8912884676e+05,9.8912884676e+05,1.0954819417e+06,1.0954819417e+06
2020-03-28 20:55:00,9.9741616782e+05,9.9741616782e+05,1.0299754654e+06,1.0299754654e+06
2020-03-28 21:00:00,9.8781933200e+05,9.8781933200e+05,1.0889510096e+06,1.0889510096e+06
2020-03-28 21:05:00,1.0107688127e+06,1.0107688127e+06,1.0236596171e+06,1.0236596171e+06
2020-03-28 21:10:00,9.9374572330e+05,9.9374572330e+05,1.0164453794e+06,1.0164453794e+06
2020-03-28 21:15:00,9.7902808630e+05,9.7902808630e+05,1.0071291211e+06,1.0071291211e+06
2020-03-28 21:20:00,9.8943907253e+05,9.8943907253e+05,1.0107740540e+06,1.0107740540e+06
2020-03-28 21:25:00,9.9448887538e+05,9.9448887538e+05,1.0007684652e+06,1.0007684652e+06
2020-03-28 21:30:00,1.0029270853e+06,1.0029270853e+06,1.1349754436e+06,1.1349754436e+06
2020-03-28 21:35:00,9.8651641762e+05,9.8651641762e+05,1.1649940560e+06,1.1649940560e+06
2020-03-28 21:40:00,9.8849962460e+05,9.8849962460e+05,1.0960031188e+06,1.0960031188e+06
2020-03-28 21:45:00,9.8193096506e+05,9.8193096506e+05,1.0484750293e+06,1.0484750293e+06
2020-03-28 21:50:00,1.0011521520e+06,1.0011521520e+06,1.0235367033e+06,1.0235367033e+06
2020-03-28 21:55:00,1.0008650151e+06,1.0008650151e+06,1.0276722193e+06,1.0276722193e+06
2020-03-28 22:00:00,9.9128827979e+05,9.9128827979e+05,1.0170480332e+06,1.0170480332e+06
2020-03-28 22:05:00,0,0,0,0
2020-03-28 22:10:00,0,0,0,0
2020-03-28 22:15:00,0,0,0,0
2020-03-28 22:20:00,0,0,0,0
2020-03-28 22:25:00,0,0,0,0
2020-03-28 22:30:00,0,0,0,0
2020-03-28 22:35:00,0,0,0,0
2020-03-28 22:40:00,0,0,0,0
2020-03-28 22:45:00,0,0,0,0
2020-03-28 22:50:00,0,0,0,0
2020-03-28 22:55:00,0,0,0,0
2020-03-28 23:00:00,0,0,0,0
2020-03-28 23:05:00,0,0,0,0
2020-03-28 23:10:00,0,0,0,0
2020-03-28 23:15:00,0,0,0,0
2020-03-28 23:20:00,0,0,0,0
2020-03-28 23:25:00,0,0,0,0
2020-03-28 23:30:00,0,0,0,0
2020-03-28 23:35:00,0,0,0,0
2020-03-28 23:40:00,0,0,0,0
2020-03-28 23:45:00,0,0,0,0
2020-03-28 23:50:00,0,0,0,0
2020-03-28 23:55:00,0,0,0,0
2020-03-29 00:00:00,0,0,0,0
2020-03-29 00:05:00,0,0,0,0
2020-03-29 00:10:00,0,0,0,0
2020-03-29 00:15:00,0,0,0,0
2020-03-29 00:20:00,0,0,0,0
2020-03-29 00:25:00,0,0,0,0
2020-03-29 00:30:00,0,0,0,0
2020-03-29 00:35:00,0,0,0,0
2020-03-29 00:40:00,0,0,0,0
2020-03-29 00:45:00,0,0,0,0
2020-03-29 00:50:00,0,0,0,0
2020-03-29 00:55:00,0,0,0,0
2020-03-29 02:00:00,0,0,0,0
2020-03-29 02:05:00,0,0,0,0
2020-03-29 02:10:00,0,0,0,0
2020-03-29 02:15:00,0,0,0,0
2020-03-29 02:20:00,0,0,0,0
2020-03-29 02:25:00,0,0,0,0
2020-03-29 02:30:00,0,0,0,0
2020-03-29 02:35:00,0,0,0,0
2020-03-29 02:40:00,0,0,0,0
2020-03-29 02:45:00,0,0,0,0
2020-03-29 02:50:00,0,0,0,0
2020-03-29 02:55:00,0,0,0,0
2020-03-29 03:00:00,0,0,0,0
2020-03-29 03:05:00,0,0,0,0
2020-03-29 03:10:00,0,0,0,0
2020-03-29 03:15:00,0,0,0,0
2020-03-29 03:20:00,0,0,0,0
2020-03-29 03:25:00,0,0,0,0
2020-03-29 03:30:00,0,0,0,0
2020-03-29 03:35:00,0,0,0,0
2020-03-29 03:40:00,0,0,0,0
2020-03-29 03:45:00,0,0,0,0
2020-03-29 03:50:00,0,0,0,0
2020-03-29 03:55:00,0,0,0,0
2020-03-29 04:00:00,0,0,0,0
2020-03-29 04:05:00,0,0,0,0
2020-03-29 04:10:00,0,0,0,0
2020-03-29 04:15:00,0,0,0,0
2020-03-29 04:20:00,0,0,0,0
2020-03-29 04:25:00,0,0,0,0
2020-03-29 04:30:00,0,0,0,0
2020-03-29 04:35:00,0,0,0,0
2020-03-29 04:40:00,0,0,0,0
2020-03-29 04:45:00,0,0,0,0
2020-03-29 04:50:00,0,0,0,0
2020-03-29 04:55:00,0,0,0,0
2020-03-29 05:00:00,0,0,0,0
2020-03-29 05:05:00,0,0,0,0
2020-03-29 05:10:00,0,0,0,0
2020-03-29 05:15:00,0,0,0,0
2020-03-29 05:20:00,0,0,0,0
2020-03-29 05:25:00,0,0,0,0
2020-03-29 05:30:00,0,0,0,0
2020-03-29 05:35:00,0,0,0,0
2020-03-29 05:40:00,0,0,0,0
2020-03-29 05:45:00,0,0,0,0
2020-03-29 05:50:00,0,0,0,0
2020-03-29 05:55:00,0,0,0,0
2020-03-29 06:00:00,0,0,0,0
2020-03-29 06:05:00,0,0,0,0
2020-03-29 06:10:00,0,0,0,0
2020-03-29 06:15:00,0,0,0,0
2020-03-29 06:20:00,0,0,0,0
2020-03-29 06:25:00,0,0,0,0
2020-03-29 06:30:00,0,0,0,0
2020-03-29 06:35:00,0,0,0,0
2020-03-29 06:40:00,0,0,0,0
2020-03-29 06:45:00,0,0,0,0
2020-03-29 06:50:00,0,0,0,0
2020-03-29 06:55:00,0,0,0,0
2020-03-29 07:00:00,0,0,0,0
2020-03-29 07:05:00,0,0,0,0
2020-03-29 07:10:00,0,0,0,0
2020-03-29 07:15:00,0,0,0,0
2020-03-29 07:20:00,0,0,0,0
2020-03-29 07:25:00,0,0,0,0
2020-03-29 07:30:00,0,0,0,0
2020-03-29 07:35:00,0,0,0,0
2020-03-29 07:40:00,0,0,0,0
2020-03-29 07:45:00,0,0,0,0
2020-03-29 07:50:00,0,0,0,0
2020-03-29 07:55:00,0,0,0,0
2020-03-29 08:00:00,0,0,0,0
2020-03-29 08:05:00,0,0,0,0
2020-03-29 08:10:00,0,0,0,0
2020-03-29 08:15:00,0,0,0,0
2020-03-29 08:20:00,0,0,0,0
2020-03-29 08:25:00,0,0,0,0
2020-03-29 08:30:00,0,0,0,0
2020-03-29 08:35:00,0,0,0,0
2020-03-29 08:40:00,0,0,0,0
2020-03-29 08:45:00,0,0,0,0
2020-03-29 08:50:00,0,0,0,0
2020-03-29 08:55:00,0,0,0,0
2020-03-29 09:00:00,0,0,0,0
2020-03-29 09:05:00,0,0,0,0
2020-03-29 09:10:00,0,0,0,0
2020-03-29 09:15:00,0,0,0,0
2020-03-29 09:20:00,0,0,0,0
2020-03-29 09:25:00,0,0,0,0
2020-03-29 09:30:00,0,0,0,0
2020-03-29 09:35:00,0,0,0,0
2020-03-29 09:40:00,0,0,0,0
2020-03-29 09:45:00,0,0,0,0
2020-03-29 09:50:00,0,0,0,0
2020-03-29 09:55:00,0,0,0,0
2020-03-29 10:00:00,0,0,0,0
2020-03-29 10:05:00,0,0,0,0
2020-03-29 10:10:00,0,0,0,0
2020-03-29 10:15:00,0,0,0,0
2020-03-29 10:20:00,0,0,0,0
2020-03-29 10:25:00,0,0,0,0
2020-03-29 10:30:00,0,0,0,0
2020-03-29 10:35:00,0,0,0,0
2020-03-29 10:40:00,0,0,0,0
2020-03-29 10:45:00,0,0,0,0
2020-03-29 10:50:00,0,0,0,0
2020-03-29 10:55:00,0,0,0,0
2020-03-29 11:00:00,0,0,0,0
2020-03-29 11:05:00,0,0,0,0
2020-03-29 11:10:00,0,0,0,0
2020-03-29 11:15:00,0,0,0,0
2020-03-29 11:20:00,0,0,0,0
2020-03-29 11:25:00,0,0,0,0
2020-03-29 11:30:00,0,0,0,0
2020-03-29 11:35:00,0,0,0,0
2020-03-29 11:40:00,0,0,0,0
2020-03-29 11:45:00,0,0,0,0
2020-03-29 11:50:00,0,0,0,0
2020-03-29 11:55:00,0,0,0,0
2020-03-29 12:00:00,0,0,0,0
2020-03-29 12:05:00,0,0,0,0
2020-03-29 12:10:00,0,0,0,0
2020-03-29 12:15:00,0,0,0,0
2020-03-29 12:20:00,0,0,0,0
2020-03-29 12:25:00,0,0,0,0
2020-03-29 12:30:00,0,0,0,0
2020-03-29 12:35:00,0,0,0,0
2020-03-29 12:40:00,0,0,0,0
2020-03-29 12:45:00,0,0,0,0
2020-03-29 12:50:00,0,0,0,0
2020-03-29 12:55:00,0,0,0,0
2020-03-29 13:00:00,0,0,0,0
2020-03-29 13:05:00,0,0,0,0
2020-03-29 13:10:00,0,0,0,0
2020-03-29 13:15:00,0,0,0,0
2020-03-29 13:20:00,0,0,0,0
2020-03-29 13:25:00,0,0,0,0
2020-03-29 13:30:00,0,0,0,0
2020-03-29 13:35:00,0,0,0,0
2020-03-29 13:40:00,0,0,0,0
2020-03-29 13:45:00,0,0,0,0
2020-03-29 13:50:00,0,0,0,0
2020-03-29 13:55:00,0,0,0,0
2020-03-29 14:00:00,0,0,0,0
2020-03-29 14:05:00,0,0,0,0
2020-03-29 14:10:00,0,0,0,0
2020-03-29 14:15:00,0,0,0,0
2020-03-29 14:20:00,0,0,0,0
2020-03-29 14:25:00,0,0,0,0
2020-03-29 14:30:00,0,0,0,0
2020-03-29 14:35:00,0,0,0,0
2020-03-29 14:40:00,0,0,0,0
2020-03-29 14:45:00,0,0,0,0
2020-03-29 14:50:00,0,0,0,0
2020-03-29 14:55:00,0,0,0,0
2020-03-29 15:00:00,0,0,0,0
2020-03-29 15:05:00,0,0,0,0
2020-03-29 15:10:00,0,0,0,0
2020-03-29 15:15:00,0,0,0,0
2020-03-29 15:20:00,0,0,0,0
2020-03-29 15:25:00,0,0,0,0
2020-03-29 15:30:00,0,0,0,0
2020-03-29 15:35:00,0,0,0,0
2020-03-29 15:40:00,0,0,0,0
2020-03-29 15:45:00,0,0,0,0
2020-03-29 15:50:00,0,0,0,0
2020-03-29 15:55:00,0,0,0,0
2020-03-29 16:00:00,0,0,0,0
2020-03-29 16:05:00,0,0,0,0
2020-03-29 16:10:00,0,0,0,0
2020-03-29 16:15:00,0,0,0,0
2020-03-29 16:20:00,0,0,0,0
2020-03-29 16:25:00,0,0,0,0
2020-03-29 16:30:00,0,0,0,0
2020-03-29 16:35:00,0,0,0,0
2020-03-29 16:40:00,0,0,0,0
2020-03-29 16:45:00,0,0,0,0
2020-03-29 16:50:00,0,0,0,0
2020-03-29 16:55:00,0,0,0,0
2020-03-29 17:00:00,0,0,0,0
2020-03-29 17:05:00,0,0,0,0
2020-03-29 17:10:00,0,0,0,0
2020-03-29 17:15:00,0,0,0,0
2020-03-29 17:20:00,0,0,0,0
2020-03-29 17:25:00,0,0,0,0
2020-03-29 17:30:00,0,0,0,0
2020-03-29 17:35:00,0,0,0,0
2020-03-29 17:40:00,0,0,0,0
2020-03-29 17:45:00,0,0,0,0
2020-03-29 17:50:00,0,0,0,0
2020-03-29 17:55:00,0,0,0,0
2020-03-29 18:00:00,0,0,0,0
2020-03-29 18:05:00,0,0,0,0
2020-03-29 18:10:00,0,0,0,0
2020-03-29 18:15:00,0,0,0,0
2020-03-29 18:20:00,0,0,0,0
2020-03-29 18:25:00,0,0,0,0
2020-03-29 18:30:00,0,0,0,0
2020-03-29 18:35:00,0,0,0,0
2020-03-29 18:40:00,0,0,0,0
2020-03-29 18:45:00,0,0,0,0
2020-03-29 18:50:00,0,0,0,0
2020-03-29 18:55:00,0,0,0,0
2020-03-29 19:00:00,0,0,0,0
2020-03-29 19:05:00,0,0,0,0
2020-03-29 19:10:00,0,0,0,0
2020-03-29 19:15:00,0,0,0,0
2020-03-29 19:20:00,0,0,0,0
2020-03-29 19:25:00,0,0,0,0
2020-03-29 19:30:00,0,0,0,0
2020-03-29 19:35:00,0,0,0,0
2020-03-29 19:40:00,0,0,0,0
2020-03-29 19:45:00,0,0,0,0
2020-03-29 19:50:00,0,0,0,0
2020-03-29 19:55:00,0,0,0,0
2020-03-29 20:00:00,0,0,0,0
2020-03-29 20:05:00,0,0,0,0
2020-03-29 20:10:00,0,0,0,0
2020-03-29 20:15:00,0,0,0,0
2020-03-29 20:20:00,0,0,0,0
2020-03-29 20:25:00,0,0,0,0
2020-03-29 20:30:00,0,0,0,0
2020-03-29 20:35:00,0,0,0,0
2020-03-29 20:40:00,0,0,0,0
2020-03-29 20:45:00,0,0,0,0
2020-03-29 20:50:00,0,0,0,0
2020-03-29 20:55:00,0,0,0,0
2020-03-29 21:00:00,0,0,0,0
2020-03-29 21:05:00,0,0,0,0
2020-03-29 21:10:00,0,0,0,0
2020-03-29 21:15:00,0,0,0,0
2020-03-29 21:20:00,0,0,0,0
2020-03-29 21:25:00,0,0,0,0
2020-03-29 21:30:00,0,0,0,0
2020-03-29 21:35:00,0,0,0,0
2020-03-29 21:40:00,0,0,0,0
2020-03-29 21:45:00,0,0,0,0
2020-03-29 21:50:00,0,0,0,0
2020-03-29 21:55:00,0,0,0,0
2020-03-29 22:00:00,0,0,0,0
2020-03-29 22:05:00,0,0,0,0
2020-03-29 22:10:00,0,0,0,0
2020-03-29 22:15:00,0,0,0,0
2020-03-29 22:20:00,0,0,0,0
2020-03-29 22:25:00,0,0,0,0
2020-03-29 22:30:00,0,0,0,0
2020-03-29 22:35:00,0,0,0,0
2020-03-29 22:40:00,0,0,0,0
2020-03-29 22:45:00,0,0,0,0
2020-03-29 22:50:00,0,0,0,0
2020-03-29 22:55:00,0,0,0,0
2020-03-29 23:00:00,0,0,0,0
2020-03-29 23:05:00,1.0225637934e+06,1.0225637934e+06,1.0280254878e+06,1.0280254878e+06
2020-03-29 23:10:00,9.8223533536e+05,9.8223533536e+05,1.0110262502e+06,1.0110262502e+06
2020-03-29 23:15:00,1.0084091382e+06,1.0084091382e+06,1.0327585665e+06,1.0327585665e+06
2020-03-29 23:20:00,9.9555970187e+05,9.9555970187e+05,1.1027481115e+06,1.1027481115e+06
2020-03-29 23:25:00,9.9708085742e+05,9.9708085742e+05,1.1039936665e+06,1.1039936665e+06
2020-03-29 23:30:00,9.8425159680e+05,9.8425159680e+05,1.0085883260e+06,1.0085883260e+06
2020-03-29 23:35:00,9.9209472873e+05,9.9209472873e+05,1.0144403735e+06,1.0144403735e+06
2020-03-29 23:40:00,9.9736029153e+05,9.9736029153e+05,1.0205014948e+06,1.0205014948e+06
2020-03-29 23:45:00,9.7664083698e+05,9.7664083698e+05,1.0002682768e+06,1.0002682768e+06
2020-03-29 23:50:00,9.7880838497e+05,9.7880838497e+05,1.0008881888e+06,1.0008881888e+06
2020-03-29 23:55:00,1.0134151795e+06,1.0134151795e+06,1.1173057694e+06,1.1173057694e+06
2020-03-30 00:00:00,9.9246891383e+05,9.9246891383e+05,1.0988360856e+06,1.0988360856e+06
2020-03-30 00:05:00,1.0123508687e+06,1.0123508687e+06,1.0227869722e+06,1.0227869722e+06
2020-03-30 00:10:00,9.6648063388e+05,9.6648063388e+05,9.8936500969e+05,9.8936500969e+05
2020-03-30 00:15:00,9.8040446020e+05,9.8040446020e+05,1.0051546250e+06,1.0051546250e+06
2020-03-30 00:20:00,9.9272986523e+05,9.9272986523e+05,1.0181974316e+06,1.0181974316e+06
2020-03-30 00:25:00,9.4389320176e+05,9.4389320176e+05,9.7965333838e+05,9.7965333838e+05
2020-03-30 00:30:00,9.8298459450e+05,9.8298459450e+05,1.0868535903e+06,1.0868535903e+06
2020-03-30 00:35:00,9.7527675893e+05,9.7527675893e+05,1.2419122352e+06,1.2419122352e+06
2020-03-30 00:40:00,9.9312267041e+05,9.9312267041e+05,1.0946790212e+06,1.0946790212e+06
2020-03-30 00:45:00,9.8584700533e+05,9.8584700533e+05,1.0911206748e+06,1.0911206748e+06
2020-03-30 00:50:00,1.0040188786e+06,1.0040188786e+06,1.1106313632e+06,1.1106313632e+06
2020-03-30 00:55:00,9.7921298329e+05,9.7921298329e+05,1.0623266985e+06,1.0623266985e+06
2020-03-30 01:00:00,1.0043631868e+06,1.0043631868e+06,1.0312805472e+06,1.0312805472e+06
2020-03-30 01:05:00,1.0250499854e+06,1.0250499854e+06,1.1030486405e+06,1.1030486405e+06
2020-03-30 01:10:00,9.8245371867e+05,9.8245371867e+05,1.0916845325e+06,1.0916845325e+06
2020-03-30 01:15:00,9.9843474337e+05,9.9843474337e+05,1.0171746953e+06,1.0171746953e+06
